C1_B2	C2_B1	OASH1_B2	OA4_B2	SH1_B1	OA3_B2	C4_B2	OA2_B2	OASH1_B1	C3_B1	OA4_B1	SH4_B2	OASH2_B2	C2_B2	OA2_B1	OASH4_B1	OA3_B1	SH2_B2	OASH2_B1	C1_B1	SH2_B1	OASH4_B2	SH4_B1	SH3_B2
Cluster-22148.273496	1.88990193779857	0.503136277889952	-0.983320677878779	-0.983320677878779	1.62051334090578	-0.983320677878779	1.15680354603029	-0.983320677878779	1.61242166159562	-0.657934263219005	-0.983320677878779	0.749165615151166	-0.983320677878779	-0.282880959737687	-0.983320677878779	-0.983320677878779	-0.983320677878779	2.2104510655179	-0.677641934636491	0.797829173831431	-0.382099592293833	1.52840035482884	-0.983320677878779	-0.234859444874743
Cluster-22148.287814	-0.901080670522768	0.0719795022813158	-0.901080670522768	0.0385220498332756	-0.901080670522768	-0.548322145482131	2.76669794158408	2.10916208500498	0.0778471058586305	-0.901080670522768	2.40430623595492	-0.901080670522768	-0.901080670522768	-0.901080670522768	1.82094810738008	2.05125289584692	1.72512481243027	-0.901080670522768	-0.901080670522768	-0.901080670522768	-0.901080670522768	-0.901080670522768	-0.803469873896346	-0.901080670522768
Cluster-22148.300356	0.332674568104082	-0.573446384893018	2.2910864602551	-0.573446384893018	0.516729564897189	-0.573446384893018	-0.573446384893018	-0.573446384893018	-0.573446384893018	-0.573446384893018	-0.573446384893018	0.492125926700604	-0.3768393407982	-0.573446384893018	-0.573446384893018	-0.573446384893018	-0.573446384893018	1.08144737258031	0.571905000679602	-0.573446384893018	0.809497484675973	1.29603024907238	0.827091544690711	-0.386945827248523
Cluster-22148.65941	-0.511982330292071	-0.511982330292071	0.270426234635303	0.458135067313429	-0.511982330292071	1.07153675355942	-0.511982330292071	0.888555599291658	-0.254971712086047	-0.511982330292071	0.196425653191526	0.67641859431114	-0.279321573501795	-0.511982330292071	0.174181995769289	-0.511982330292071	0.750450827339277	-0.454012261654741	0.656659705266769	-0.511982330292071	0.410976633944101	-0.511982330292071	0.406403904154278	-0.364024448904969
Cluster-22148.128630	1.11469392727718	1.01600218182338	-0.658458469736877	0.490800895762746	-0.658458469736877	-0.210614825374791	1.58399160394082	-0.110515158446526	-0.658458469736877	-0.138413445697059	0.581550494998194	-0.658458469736877	-0.658458469736877	-0.18753121226175	-0.658458469736877	-0.658458469736877	-0.046813926363215	1.39708427822541	-0.658458469736877	0.624277850539465	0.262215941304741	-0.658458469736877	0.20785609164017	-0.658458469736877
Cluster-22148.305941	-0.34598037895633	-0.34598037895633	-0.34598037895633	0.803929288578595	-0.34598037895633	0.877442170978607	0.579259526531081	-0.114547970508365	-0.140587865966645	-0.34598037895633	1.02585723837409	-0.34598037895633	-0.34598037895633	0.972481086211253	0.803278986543293	-0.34598037895633	0.382593223603035	-0.34598037895633	-0.34598037895633	-0.34598037895633	-0.34598037895633	-0.34598037895633	-0.34598037895633	-0.34598037895633
Cluster-22148.21956	0.0905552082668994	-0.45145514726971	-0.45145514726971	-0.45145514726971	0.067583462330349	-0.45145514726971	0.117063450522834	-0.45145514726971	0.206642058081662	0.112191122214354	-0.45145514726971	0.531857723797411	0.0855923721349477	1.12191937917623	-0.45145514726971	-0.45145514726971	-0.45145514726971	0.374737388966892	-0.45145514726971	-0.45145514726971	0.850132499333477	0.186386913054395	0.480606024073715	0.740739018013635
Cluster-22148.282153	-0.940602182379503	0.755391630730398	-0.940602182379503	1.24969660924709	-0.940602182379503	0.466478593070998	1.72819772645211	1.0335599854171	1.58646815313316	-0.940602182379503	0.255375276263085	-0.940602182379503	-0.940602182379503	0.996365477808571	1.10064079985238	1.23795312420625	1.8177009947524	-0.940602182379503	-0.940602182379503	-0.940602182379503	-0.940602182379503	-0.940602182379503	-0.940602182379503	-0.940602182379503
Cluster-22148.168049	-0.391547359964041	-0.542359760034161	-0.642685069439643	1.1642792135865	-0.848014699429724	0.684156035947644	0.958289078653592	1.14645823080576	0.0188882373557939	-0.846964320758724	2.00222791968987	-0.961654255735718	1.42605417364769	-0.475091000747055	0.4870926051499	1.15356058193613	0.780418228863577	-0.773278772625707	-0.846964320758724	-0.708888185355752	-0.758390146773326	-0.773278772625707	-0.80454427185758	-0.447763369530589
Cluster-22148.251399	-1.03726486189073	-0.809523786051597	2.02018541029317	-1.03726486189073	2.07410036903692	-1.03726486189073	-1.03726486189073	-1.03726486189073	-1.03726486189073	-1.03726486189073	-1.03726486189073	-0.765839185797791	1.17499318231201	0.489304798607058	-1.03726486189073	1.3278677315618	-1.03726486189073	-0.475572140492416	1.63402851059085	1.90064444381142	1.85357090712403	-1.03726486189073	-0.80460410510045	1.79075734490296
Cluster-22148.205397	0.155129310181623	-0.569920890985838	1.7015892969153	-1.04084814846097	2.19334657449285	-1.04084814846097	-0.0648511908445218	-1.04084814846097	0.313039687823942	-1.04084814846097	-1.04084814846097	-0.299273301042169	-0.326272909609339	-1.04084814846097	-1.04084814846097	-1.04084814846097	-1.04084814846097	0.614045609012358	2.19503205558836	1.58161371892177	1.7063243885745	0.31867302196663	0.647556039936493	-0.798398074783264
Cluster-67751.0	1.06717069834467	-0.480046960260902	-0.371340700818402	-0.819184345180487	1.92562258866418	-0.819184345180487	0.147246122125811	-0.819184345180487	-0.819184345180487	0.357776646908955	-0.819184345180487	0.882142912232453	-0.819184345180487	-0.485760611455296	-0.819184345180487	-0.450695344535384	-0.819184345180487	0.783462563324885	1.36191820557331	0.96070569415956	1.36573065890197	-0.819184345180487	-0.142916936914598	0.451643570373177
Cluster-22148.324069	0.998471010987827	0.950818035396411	-0.849926588540367	-0.849926588540367	1.05734867445902	-0.849926588540367	0.172263651093699	-0.849926588540367	1.27539388517405	-0.120482581706703	-0.849926588540367	-0.849926588540367	1.43606738383341	-0.478088971209946	-0.849926588540367	-0.849926588540367	-0.849926588540367	-0.849926588540367	1.50311434719724	0.689108114430388	1.20214145870351	-0.849926588540367	1.51296405412549	-0.849926588540367
Cluster-22148.339231	0.378080540177943	-0.208763655137464	-0.561522180178101	-0.561522180178101	0.821421689390889	-0.561522180178101	-0.561522180178101	-0.561522180178101	-0.561522180178101	1.05906423027378	-0.561522180178101	0.76846246958032	-0.205378369952826	0.232581718381647	-0.561522180178101	0.979992659282578	-0.561522180178101	0.00212408930596275	0.0744643235675219	-0.561522180178101	0.372050458082923	0.195501066329358	0.0818722733017911	1.06374830919659
Cluster-22148.266438	0.796361757110088	-0.383181663278679	1.14268346973942	-0.738197927498229	0.773270111777637	-0.738197927498229	0.489543148340899	-0.738197927498229	-0.738197927498229	0.844358075515832	-0.738197927498229	-0.738197927498229	1.04714337120695	1.45557381589845	-0.738197927498229	-0.0475573488825357	-0.738197927498229	-0.738197927498229	0.211897166675457	0.961797816169167	-0.738197927498229	0.088808082140748	-0.738197927498229	0.739479400067078
Cluster-22148.150531	1.96821285053395	-1.21955489651207	1.95469171088033	-1.21955489651207	2.22564208586964	-1.21955489651207	1.83477265791393	-1.21955489651207	-1.21955489651207	2.32233159596021	-1.21955489651207	-1.21955489651207	-0.223166150064451	-0.179013102649226	-1.21955489651207	-1.21955489651207	-1.21955489651207	2.23264515289415	-1.21955489651207	-1.21955489651207	2.09093064973811	-1.21955489651207	2.33981454551168	-0.712648341931379
Cluster-22148.264169	1.70878922699962	-1.08988345195818	-1.08988345195818	-1.08988345195818	-1.08988345195818	-1.08988345195818	0.888678297517562	-1.08988345195818	0.983594057720784	1.71272338168398	-1.08988345195818	0.432674540912252	-1.08988345195818	1.90560106691932	-1.08988345195818	0.779987954219528	-1.08988345195818	1.73691923232764	-1.08988345195818	1.20760146375239	-1.08988345195818	2.48712232493463	-1.08988345195818	0.324793328468701
Cluster-22148.76411	0.78690722750184	0.774163426941877	-0.661465167110213	-0.661465167110213	0.817247835331509	-0.661465167110213	0.805292448615959	-0.661465167110213	0.459550233851153	0.344294102178472	-0.661465167110213	-0.661465167110213	0.769890354463303	-0.325753256789751	-0.661465167110213	-0.661465167110213	-0.562506687022044	-0.661465167110213	0.932605589741325	0.710372450220207	0.878562102147294	-0.661465167110213	0.885491011031198	-0.661465167110213
Cluster-22148.258593	-0.497664431239244	0.0393830881654135	-0.497664431239244	-0.497664431239244	0.0776478994481929	-0.497664431239244	0.559612533834004	-0.497664431239244	-0.497664431239244	0.558919097127124	-0.497664431239244	1.35513346157953	1.03938308816541	0.728227430451097	-0.497664431239244	-0.497664431239244	-0.497664431239244	0.167728339802647	-0.497664431239244	0.108303927602214	0.588439940004047	-0.497664431239244	0.273798627126407	0.47539574156484
Cluster-22148.189476	1.47196980222392	1.020268238129	-1.45117937824839	-1.40154861052379	1.38413839423581	-0.727839257997221	0.888528129200205	-1.45117937824839	-1.37530451127326	1.76620645813165	-1.24079051380299	-0.443983876844188	-1.45117937824839	1.50617808771079	-1.23705457289554	1.76310088155651	-1.30192001274877	-0.383540661373029	0.621955326381824	1.25899337003127	-1.30322149686129	1.13041290058762	-0.926112786170181	1.88310284704684
Cluster-22148.212474	0.967260586494742	0.8452074763824	-0.676329644197123	-0.794024686866877	0.924939648892661	-0.74300068384241	0.848445850448944	-0.794024686866877	1.25734741485415	0.76815666960499	-0.794024686866877	-0.695066206778708	0.480386082450961	-0.490682292379546	-0.691030693543552	-0.74858171610571	-0.794024686866877	-0.562592278418912	0.990479296062689	0.443539031450799	0.854440756160437	-0.726385969991514	0.835448509920071	-0.70588308999786
Cluster-22148.235394	-1.48530244038957	2.73507998662226	-1.42590022983537	3.12406789712238	-1.56885818367741	2.92225771537465	-1.58134912786061	-1.24775946221955	0.737229702514064	-1.07222246521145	4.19519356936628	-1.24693008879005	2.94946712401345	-1.59394916464024	2.92782344466909	-1.09219344092289	2.93952857433829	-1.08106434196325	-1.74033865162176	-1.87481056744591	-1.36704408700988	-1.65534970930439	-1.10415987586061	-1.39341617726753
Cluster-22148.49658	0.71514424366351	1.30177672378272	-0.809922348414701	-0.809922348414701	0.110752062626917	-0.809922348414701	0.18646639803292	-0.809922348414701	0.321008521411748	-0.23267481282155	-0.809922348414701	-0.24335070778794	-0.809922348414701	0.629966699205078	-0.809922348414701	-0.809922348414701	-0.809922348414701	0.564143369807837	0.912980790145748	0.0484565766673699	0.194399257535393	0.29105529931012	0.454914300053078	2.03426241409936
Cluster-81269.1	-0.576847968398333	-0.576847968398333	-0.576847968398333	-0.103840400482159	-0.576847968398333	-0.111134648802369	1.17504417000598	2.24690139190994	-0.576847968398333	-0.576847968398333	0.822596596191125	-0.0914211412280912	-0.576847968398333	-0.576847968398333	0.841072039413632	-0.576847968398333	1.33081185945496	-0.205010351067912	-0.576847968398333	-0.576847968398333	-0.0914211412280912	-0.576847968398333	0.223896655538445	0.884680591074544
Cluster-22148.315157	1.39969419150213	0.30076334813134	-1.2947403123714	-0.852194856266098	0.126415648290821	-0.850073245529495	0.714965159912265	-1.01973326487153	1.53023115308482	0.855494396291604	-0.84795475022828	-0.786818847414074	-0.363435468720733	0.741938841859046	-0.603206147452202	-0.977436244009487	-0.747784134229991	0.427288465531441	-0.520743987260229	0.664287906572292	0.121018354151096	1.22806873680192	0.367920943103692	0.386034113121059
Cluster-22148.248599	-0.72429998349158	-0.72429998349158	2.14280574601107	-0.564670797670352	-0.72429998349158	-0.564670797670352	-0.72429998349158	0.15462149625827	-0.528952385169361	-0.72429998349158	-0.72429998349158	-0.72429998349158	1.87000968948883	-0.72429998349158	0.331589774704702	1.6770574263987	-0.36928371927203	-0.72429998349158	1.93013555735382	-0.72429998349158	1.64893060009641	-0.217393428910887	0.457120656788561	-0.72429998349158
Cluster-22148.261541	-0.594047247231123	-0.594047247231123	1.40487032552724	-0.594047247231123	-0.594047247231123	-0.594047247231123	-0.594047247231123	-0.594047247231123	0.334986231414733	-0.594047247231123	-0.594047247231123	-0.594047247231123	1.81792126312901	-0.594047247231123	-0.594047247231123	2.13387320733208	-0.594047247231123	1.18919985014699	1.45279300697185	-0.594047247231123	0.0740718774553085	1.09704019372077	-0.594047247231123	-0.594047247231123
Cluster-22148.162759	-0.78262259282569	1.36663677267393	-0.78262259282569	1.71409539510949	-0.78262259282569	1.49952063595581	-0.78262259282569	-0.65037479452725	0.0884324822609397	-0.446910682505228	2.63839868128078	-0.78262259282569	1.26909752362164	-0.78262259282569	1.48491320524304	-0.685011796199267	1.67733354682843	-0.78262259282569	-0.78262259282569	-0.78262259282569	-0.78262259282569	-0.662270652460468	-0.685011796199267	-0.78262259282569
Cluster-22148.156211	2.85077982117331	-1.3039977906075	1.33013076691754	-1.3039977906075	-0.832030002945988	-1.3039977906075	2.26488556932281	-1.3039977906075	0.177301150940061	1.51730424928203	-1.3039977906075	1.63108473271116	-0.88284182994528	-0.0849067323613069	-1.3039977906075	-1.3039977906075	-1.3039977906075	3.02225191022995	-1.3039977906075	1.24369880070946	-1.3039977906075	2.46545660544877	-1.3039977906075	-0.359139344799965
Cluster-22148.294841	-0.91975151216537	2.54452466486667	-0.91975151216537	1.52465052389764	-0.91975151216537	2.54543937576061	0.181226135559451	-0.91975151216537	-0.164436608120272	-0.271746332354877	1.59222246961643	-0.91975151216537	-0.91975151216537	3.10039506094641	2.01891066767826	-0.91975151216537	-0.194664787535143	-0.91975151216537	-0.91975151216537	-0.91975151216537	-0.91975151216537	-0.91975151216537	-0.91975151216537	-0.91975151216537
Cluster-22148.341687	0.480560653309564	0.941135799956148	-0.482173437286239	-0.482173437286239	0.715691954067499	-0.482173437286239	0.629525634911181	-0.482173437286239	0.36662474395795	0.582709414298615	-0.482173437286239	-0.482173437286239	0.516383145844092	-0.240943401770794	-0.482173437286239	-0.482173437286239	-0.482173437286239	-0.482173437286239	0.564666816916733	0.734436631456203	-0.0588642000438521	-0.482173437286239	0.554154054531526	-0.482173437286239
Cluster-22148.266929	-0.760907179307708	-0.760907179307708	-0.760907179307708	1.52212559530871	0.183951266499831	1.78308354035714	-0.760907179307708	-0.0193323318889124	-0.760907179307708	-0.760907179307708	1.52567830395623	-0.760907179307708	1.75056085996816	-0.760907179307708	1.86178894885996	1.22495752193482	1.58079398461968	-0.760907179307708	-0.760907179307708	-0.760907179307708	-0.760907179307708	-0.760907179307708	-0.760907179307708	-0.760907179307708
Cluster-22148.254792	-0.796612308282956	-0.796612308282956	-0.796612308282956	-0.112242379269949	-0.796612308282956	-0.341383737165817	-0.796612308282956	3.6456013641259	-0.336131838242945	-0.796612308282956	2.04193613324257	-0.796612308282956	-0.796612308282956	-0.796612308282956	3.04626598376242	-0.796612308282956	1.83612121766758	-0.796612308282956	-0.796612308282956	-0.796612308282956	-0.796612308282956	-0.796612308282956	2.96563018840752	-0.796612308282956
Cluster-22148.212621	-0.64536586448965	1.79345924868597	-0.64536586448965	0.628448380097386	-0.64536586448965	1.99687360130475	-0.0375029616584153	0.176752410239694	0.49475835941942	-0.64536586448965	0.812491045924119	-0.64536586448965	-0.64536586448965	-0.64536586448965	0.00723535310686918	-0.64536586448965	0.735917508014133	-0.64536586448965	-0.64536586448965	1.21380859137679	-0.64536586448965	0.567514701854734	-0.64536586448965	-0.64536586448965
Cluster-22148.193386	-0.843046271506489	0.776601495424386	-0.843046271506489	1.31108322928369	-0.843046271506489	1.40821835738776	1.31043482700721	-0.614073701746328	0.495520765494662	-0.333097125202178	0.695491892123315	-0.843046271506489	-0.843046271506489	2.51450573311159	0.342820273804845	0.89117559471429	1.31787391667461	-0.843046271506489	-0.843046271506489	-0.843046271506489	-0.843046271506489	-0.843046271506489	-0.843046271506489	-0.843046271506489
Cluster-22148.237031	-0.642208507726032	-0.863776296264441	-0.863776296264441	2.03055644601325	-0.789270859900811	1.82081805447118	-0.307960141202801	1.88897229514269	2.08613210168888	-0.863776296264441	0.23720135146038	-0.863776296264441	0.492930956670941	-0.863776296264441	0.745505883652128	2.38597241881913	-0.0906238992503885	-0.863776296264441	-0.67095089271205	-0.71061950820302	-0.779712031475966	-0.863776296264441	-0.786533297331981	-0.863776296264441
Cluster-22148.353060	-1.12655105912138	-1.12655105912138	-1.12655105912138	1.75040783694819	-1.12655105912138	1.55759441325315	-1.12655105912138	3.4496082431412	-1.12655105912138	-1.12655105912138	1.72524794489415	-1.12655105912138	1.57521976325766	2.81812001152635	2.63622295400324	1.95461810752326	-1.12655105912138	-1.12655105912138	-1.12655105912138	-1.12655105912138	-1.12655105912138	-0.568773387726457	-1.12655105912138	-1.12655105912138
Cluster-22148.146903	1.6781573406774	-1.10719227329694	-1.18716765001754	-1.18716765001754	0.944092564643327	-1.18716765001754	-1.18716765001754	-1.04704342610847	-1.18716765001754	1.50726685385599	-1.18716765001754	0.784421885512525	1.62984156405373	0.683887425069093	-1.18716765001754	1.39370141297533	-1.18716765001754	0.978583533996721	-1.18716765001754	1.56021974963518	1.17880477757585	0.415479258487836	-0.876827529405386	0.961115712485641
Cluster-22148.98767	-0.943467050742854	-1.22204660120128	-1.22204660120128	-0.705022929136696	-1.22204660120128	-0.416341416362766	4.43436396019604	3.36267543030674	0.658443025486543	0.762360464109337	4.08905684052211	-1.22204660120128	-1.22204660120128	-1.09507374494351	2.57900855799214	-0.721244548144119	2.03269859642794	-1.09771846619908	-1.22204660120128	-1.22204660120128	-1.0650028910557	-1.02166780321725	-1.07669521562866	-1.22204660120128
Cluster-22148.154863	1.57404807766943	1.26936721017384	-0.977344890358022	-0.977344890358022	1.41469770719067	-0.977344890358022	2.30983186137358	-0.977344890358022	1.49644202125635	1.34516016716086	-0.977344890358022	-0.977344890358022	-0.977344890358022	-0.443283287936903	-0.977344890358022	-0.977344890358022	-0.977344890358022	1.81696699422398	-0.977344890358022	0.468381812991963	-0.449273725779286	1.9031447363298	-0.977344890358022	-0.977344890358022
Cluster-22148.166066	3.25935069595793	2.34993435019978	-2.45360268767763	-2.29655897753205	2.29807525800995	-2.45360268767763	2.3604862456568	-2.23079812663237	3.45792112920343	1.762696957171	-2.28496065211879	2.23009376662888	-2.29139265136333	-0.241033348826828	-1.11960656948118	-2.45360268767763	-1.68976622878668	3.02511031476409	-1.53750826473928	2.2298130593528	-1.73814856056192	2.94399494244256	-2.45360268767763	-0.673292588634258
Cluster-22148.171103	1.49782883933607	1.39787363540633	-0.942981988901293	-1.7239112215819	1.7109007477768	-0.759864898877708	1.73914364073538	-1.52342470305563	1.52248474941476	1.58994554646019	-1.04195542743305	-1.97764179987056	1.68451656198328	-0.346648820218872	-1.12080137415048	-1.68652323274152	-1.05041204625908	1.57504125700388	-1.68257424749975	1.70066949292075	-1.96240050950728	1.0238694559409	-1.24196706367294	1.61883340679171
Cluster-22148.88917	0.173972361917273	1.56671119408734	-0.668403126289015	-0.668403126289015	0.423127466831601	-0.668403126289015	1.23386344279406	-0.668403126289015	-0.0805581170347377	1.64280932834602	-0.668403126289015	-0.668403126289015	-0.668403126289015	-0.241869988172342	-0.668403126289015	-0.668403126289015	-0.668403126289015	1.90690920439842	-0.668403126289015	1.26554713140641	-0.668403126289015	1.46713174347217	-0.668403126289015	-0.668403126289015
Cluster-106114.0	0.787822204747072	0.685957041449705	-0.496099567560545	-0.496099567560545	0.941128171352365	-0.496099567560545	-0.496099567560545	-0.496099567560545	-0.496099567560545	1.36783888286343	-0.496099567560545	0.849296807830723	-0.0567423890862884	-0.104331847604548	-0.496099567560545	-0.0642092192743646	-0.496099567560545	0.839612342759917	-0.496099567560545	-0.496099567560545	-0.0251723100854183	0.0289670245176658	0.282949985276913	-0.0760214515811712
Cluster-22148.232450	0.598213025762301	-0.781962285979725	-0.781962285979725	-0.781962285979725	0.170371280389961	-0.781962285979725	-0.174099383148489	-0.781962285979725	-0.781962285979725	2.21659429715061	-0.781962285979725	0.485273855832685	1.0784046441584	-0.506955238479855	-0.781962285979725	0.252957698369435	-0.781962285979725	2.61871225598429	-0.477451244169772	-0.781962285979725	0.705009458390682	1.32940294494792	-0.406783806390112	-0.070026929000803
Cluster-101559.0	0.23060281260397	0.158133174271525	-0.564332850199566	-0.564332850199566	-0.564332850199566	0.525165300639537	0.791247297177794	0.835111714389892	-0.564332850199566	1.93085062770877	0.290859557759588	0.563300429526308	-0.564332850199566	0.148483004237806	-0.564332850199566	-0.564332850199566	-0.564332850199566	1.1078661689162	-0.564332850199566	0.75470696536297	-0.564332850199566	-0.564332850199566	-0.564332850199566	-0.564332850199566
Cluster-22148.358079	0.670001022954571	-0.948707489359217	-0.948707489359217	-0.948707489359217	-0.0604025941507298	-0.414645886938099	1.66953116623624	0.609560144696519	-0.948707489359217	-0.302544832201323	0.189451655870254	0.15764083014593	-0.948707489359217	0.028022731317936	1.43368309351425	-0.948707489359217	0.10231651366525	1.13909476961787	-0.948707489359217	-0.212319088655756	0.691450665604064	-0.948707489359217	1.07241685067639	0.816402872520368
Cluster-22148.36670	0.532079607999993	-0.460943176620241	1.5106205448703	-0.649977001010258	0.916107489505209	-0.649977001010258	-0.0592552310004166	-0.649977001010258	-0.649977001010258	0.767943006801707	-0.649977001010258	-0.649977001010258	0.350744166233396	0.510297830398336	-0.649977001010258	0.605221565409432	-0.649977001010258	-0.649977001010258	0.61545989503884	0.99064392702544	-0.649977001010258	-0.176969433094084	-0.649977001010258	1.04779681854493
Cluster-22148.285248	-1.56254874423188	-1.56254874423188	-1.56254874423188	2.50663783657786	-1.56254874423188	1.73126313359446	2.26942980625662	1.93301851422606	1.76585691472669	-1.56254874423188	3.09651953061135	-1.56254874423188	2.22289718478418	-1.56254874423188	2.49151827835759	1.81346374349786	2.04507747661361	-1.56254874423188	-1.56254874423188	-1.56254874423188	-1.56254874423188	-1.56254874423188	-1.56254874423188	-1.56254874423188
Cluster-22148.142499	1.47259223204588	0.350125308640082	-0.623669621012524	-0.623669621012524	-0.395928545173396	-0.623669621012524	-0.623669621012524	-0.623669621012524	-0.623669621012524	1.21749842253613	-0.623669621012524	1.02110959825043	-0.623669621012524	-0.623669621012524	-0.623669621012524	-0.623669621012524	-0.623669621012524	1.94849245470159	-0.623669621012524	-0.623669621012524	1.13249970712678	1.36546938635571	0.582348383008372	0.0371677466837601
Cluster-22148.133755	-0.620945261638858	0.302774417110531	-0.620945261638858	-0.620945261638858	0.764209635245486	-0.620945261638858	-0.620945261638858	-0.620945261638858	-0.105939345205128	-0.620945261638858	-0.620945261638858	0.872189660666647	-0.620945261638858	1.12278511440577	-0.620945261638858	1.94611336466034	-0.620945261638858	0.0353222731554312	-0.620945261638858	-0.620945261638858	1.0489885740301	1.17897094135016	1.12837446293522	-0.2215006970494
Cluster-22148.293039	0.238769199422121	-0.725444578524818	0.290338418716109	-0.725444578524818	0.717100877580486	-0.725444578524818	-0.725444578524818	-0.725444578524818	-0.725444578524818	-0.0600518074829272	-0.725444578524818	0.831352668067925	0.757403704543647	0.394243595994377	-0.725444578524818	-0.402362789021086	-0.725444578524818	0.846474884720739	0.090950330644303	0.904494830914722	0.149549060408149	1.21828925110971	-0.422102184037488	0.974551165142578
Cluster-88663.0	0.000846734361772628	-0.614569562901097	0.937807508193771	-0.614569562901097	-0.0238477928912563	-0.614569562901097	-0.614569562901097	-0.614569562901097	0.617477150449012	0.803890274679894	-0.614569562901097	-0.614569562901097	1.44236072548157	-0.067613384759686	-0.614569562901097	-0.0152517692028711	-0.614569562901097	0.61931849727318	-0.00860120405963904	1.04444160829705	0.824255550274527	0.585181293814739	-0.614569562901097	-0.614569562901097
Cluster-22148.106383	-0.566519056768232	0.386559895844276	-0.566519056768232	1.23712130012243	-0.566519056768232	-0.047480447168173	0.177642038802178	0.606608376712425	-0.566519056768232	-0.566519056768232	1.24905637209434	-0.566519056768232	0.710870642042632	0.14629679766914	0.563093681362238	-0.00384923066552956	-0.234240773711302	-0.566519056768232	0.257230303540041	1.18280066780585	-0.566519056768232	-0.566519056768232	-0.566519056768232	-0.566519056768232
Cluster-22148.309652	-0.449695918669336	1.14006756831564	0.0733641431259134	-0.449695918669336	0.568225989327926	-0.449695918669336	-0.449695918669336	-0.449695918669336	-0.449695918669336	0.0723598304916282	-0.449695918669336	1.08635698157087	-0.449695918669336	-0.449695918669336	-0.449695918669336	-0.449695918669336	-0.449695918669336	1.55030408133066	0.696307532469589	-0.000794967524208268	0.374868293420491	-0.449695918669336	-0.0103387401950793	0.295326230367929
Cluster-22148.340476	-0.465685301629067	-0.465685301629067	0.0783054180357833	1.17447285333421	-0.465685301629067	1.63226253390577	0.214188846117556	1.68714710306035	-0.158839801314784	-0.465685301629067	0.231198789226388	-0.465685301629067	-0.218365366649247	-0.465685301629067	0.243605334094291	1.08767520170626	0.0822580096612835	-0.465685301629067	-0.465685301629067	-0.465685301629067	-0.465685301629067	-0.465685301629067	-0.465685301629067	-0.465685301629067
Cluster-22148.211032	0.2613982206753	-0.79657184796203	-0.79657184796203	0.2779335884016	0.358529710163673	0.887349132847295	0.922392487797509	0.0538275488082246	-0.79657184796203	0.297664221883736	0.996283504400459	-0.79657184796203	-0.79657184796203	-0.241737452067837	1.21599682554103	-0.79657184796203	0.715907898957603	-0.25258112829718	-0.79657184796203	0.272442829953151	0.31512722423539	-0.79657184796203	1.08861201835832	-0.79657184796203
Cluster-22148.282942	-1.13044092900297	-1.13044092900297	-1.04229933213395	1.89086111566314	-1.13044092900297	1.70123367225005	1.86685147863354	2.01686576977732	1.44825630864573	-1.06005160111157	1.18802053616461	-1.13044092900297	0.971545243782767	1.25829967578429	1.77047416921697	-1.13044092900297	1.24390306003553	-1.13044092900297	-0.990316705093899	-1.13044092900297	-1.13044092900297	-0.959234101584828	-1.13044092900297	-1.13044092900297
Cluster-22148.162532	-1.95578287999932	-1.50160698681352	2.2596627545755	-1.95578287999932	2.84563448586659	-1.95578287999932	-1.95578287999932	-1.95578287999932	-1.95578287999932	-0.0248563489352918	-1.95578287999932	1.51605488242297	3.76690171807129	-1.95578287999932	-1.95578287999932	-1.95578287999932	-1.95578287999932	2.78643896423466	2.67042260295372	3.63128201836385	3.39619873045324	2.38128592004703	-0.860195972001596	-1.35361108924594
Cluster-22148.203662	-0.609993518874475	-0.696905698143363	0.737884823266798	-0.806600562969293	1.28594517857427	-0.806600562969293	-0.611252964647074	-0.806600562969293	-0.806600562969293	-0.635393735551151	-0.806600562969293	1.52567772008764	-0.726625186248697	1.21096508004508	-0.806600562969293	-0.741717711384439	-0.806600562969293	1.60238296646145	0.992901251092303	-0.627726604799497	0.994972006494305	1.53765983201613	-0.683596608914473	1.09102711131026
Cluster-22148.201367	-1.00482393508032	0.832715699299088	-1.00482393508032	-1.00482393508032	1.70578966730236	-1.00482393508032	-1.00482393508032	-1.00482393508032	1.24097593333712	1.11519616053568	-1.00482393508032	1.10587338146462	0.283829928524854	0.353572326876338	-1.00482393508032	0.790527430086243	-1.00482393508032	1.07139308653673	-1.00482393508032	-1.00482393508032	1.09042538193871	1.53990872085231	0.611533761916375	-0.688678192786959
Cluster-22148.287152	-0.531599008843984	-0.531599008843984	-0.531599008843984	0.981386325969692	-0.531599008843984	0.0639046516587579	0.183855118271733	0.893860295921371	-0.182233731249771	-0.531599008843984	1.21600322143096	-0.531599008843984	1.70198232335191	-0.531599008843984	0.754099117114141	1.36757662163653	0.332339441579987	-0.531599008843984	-0.531599008843984	-0.531599008843984	-0.531599008843984	-0.531599008843984	-0.531599008843984	-0.401986270713515
Cluster-22148.64020	-0.0844409791132364	-0.564706101167699	0.215183938172348	-0.564706101167699	0.243472982603771	-0.564706101167699	-0.0598315117692348	-0.564706101167699	-0.564706101167699	0.731016923372269	-0.564706101167699	-0.0547569548633886	-0.564706101167699	0.677743972510002	-0.564706101167699	0.09156143362659	-0.564706101167699	0.169082067457483	0.84291857439891	-0.564706101167699	1.3417997244583	0.00283934647604756	0.422978576399062	1.10749291794807
